   ,日期,时间,交易量,成功率,响应时间
26288,0219,0607,32,93.75%,121.16
26289,0219,0608,36,97.22%,112.39
26290,0219,0609,22,95.45%,106.14
26291,0219,0610,18,100%,121.67
26292,0219,0611,24,87.5%,103.71
26293,0219,0612,31,96.77%,110.26
26294,0219,0613,22,95.45%,95.18
26295,0219,0614,41,95.12%,94.76
26296,0219,0615,43,97.67%,104.05
26297,0219,0616,50,92%,103.7
26298,0219,0617,24,91.67%,98.75
26299,0219,0618,36,100%,108.42
26300,0219,0619,33,100%,108.88
26301,0219,0620,36,91.67%,102.89
26302,0219,0621,50,100%,103.48
26303,0219,0622,33,96.97%,98.61
26304,0219,0623,33,87.88%,105.24
26305,0219,0624,35,100%,102.11
26306,0219,0625,35,97.14%,114.54
26307,0219,0626,30,93.33%,101.9
26308,0219,0627,54,96.3%,103.37
26309,0219,0628,54,96.3%,842.39
26310,0219,0629,65,95.38%,96.88
26311,0219,0630,62,96.77%,101.29
26312,0219,0631,76,94.74%,99.45
26313,0219,0632,62,90.32%,98.94
26314,0219,0633,62,98.39%,107.03
26315,0219,0634,67,97.01%,104.24
26316,0219,0635,60,98.33%,95.58
26317,0219,0636,49,97.96%,105.1
26318,0219,0637,82,97.56%,99.44
26319,0219,0638,61,88.52%,98.59
26320,0219,0639,57,91.23%,105.16
26321,0219,0640,74,95.95%,103.16
26322,0219,0641,80,95%,599.4
26323,0219,0642,95,88.42%,101.34
26324,0219,0643,80,92.5%,95.13
26325,0219,0644,95,96.84%,98.48
26326,0219,0645,62,96.77%,99.65
26327,0219,0646,72,95.83%,99.89
26328,0219,0647,72,94.44%,106.08
26329,0219,0648,91,95.6%,97.15
26330,0219,0649,84,96.43%,101.82
26331,0219,0650,94,96.81%,93.23
26332,0219,0651,96,96.88%,100.25
26333,0219,0652,112,95.54%,101.5
26334,0219,0653,102,98.04%,98.13
26335,0219,0654,117,97.44%,441.46
26336,0219,0655,123,95.93%,100.84
26337,0219,0656,102,98.04%,101.27
26338,0219,0657,97,98.97%,97.03
26339,0219,0658,117,94.87%,104.44
26340,0219,0659,116,95.69%,107.84
26341,0219,0700,103,94.17%,101.12
26342,0219,0701,131,94.66%,410.15
26343,0219,0702,146,95.89%,106.42
26344,0219,0703,132,95.45%,100.39
26345,0219,0704,142,96.48%,98.42
26346,0219,0705,168,97.02%,337.55
26347,0219,0706,170,98.82%,91.34
26348,0219,0707,142,97.18%,96.4
26349,0219,0708,156,94.23%,100.06
26350,0219,0709,191,94.76%,97.94
26351,0219,0710,154,94.81%,356.67
26352,0219,0711,203,99.01%,98.26
26353,0219,0712,188,92.55%,310.69
26354,0219,0713,201,97.01%,99.93
26355,0219,0714,210,96.67%,95.34
26356,0219,0715,206,96.6%,99.66
26357,0219,0716,203,95.57%,99.86
26358,0219,0717,191,97.38%,306.44
26359,0219,0718,199,93.47%,94.99
26360,0219,0719,172,95.93%,95.35
26361,0219,0720,212,98.58%,98.35
26362,0219,0721,187,96.79%,102.55
26363,0219,0722,235,96.6%,98.54
26364,0219,0723,233,96.57%,95.07
26365,0219,0724,208,98.56%,285.53
26366,0219,0725,219,97.26%,97.85
26367,0219,0726,200,97%,96.71
26368,0219,0727,159,98.74%,97.33
26369,0219,0728,203,95.07%,94.33
26370,0219,0729,233,95.28%,100.42
26371,0219,0730,243,95.47%,256.95
26372,0219,0731,198,96.46%,103.4
26373,0219,0732,235,97.02%,102.49
26374,0219,0733,232,97.84%,97.34
26375,0219,0734,265,94.72%,96.55
26376,0219,0735,215,96.28%,98.44
26377,0219,0736,278,98.56%,92.29
26378,0219,0737,256,94.53%,250.61
26379,0219,0738,266,95.86%,90.74
26380,0219,0739,299,95.99%,90
26381,0219,0740,288,95.14%,95.59
26382,0219,0741,272,97.79%,93.1
26383,0219,0742,297,95.62%,92.35
26384,0219,0743,295,96.27%,97.33
26385,0219,0744,288,94.1%,228.38
26386,0219,0745,261,97.32%,245.66
26387,0219,0746,300,96%,92.39
26388,0219,0747,302,95.03%,91.12
26389,0219,0748,337,96.74%,211.47
26390,0219,0749,337,94.66%,330.35
26391,0219,0750,343,96.79%,205.59
26392,0219,0751,384,94.79%,196.67
26393,0219,0752,321,97.2%,218.93
26394,0219,0753,375,97.07%,94.64
26395,0219,0754,394,95.69%,94.45
26396,0219,0755,363,96.14%,198.49
26397,0219,0756,380,96.58%,93.51
26398,0219,0757,386,94.82%,299.98
26399,0219,0758,373,94.91%,197.59
26400,0219,0759,397,95.47%,20453.4
26401,0219,0800,391,93.35%,100.33
26402,0219,0801,401,96.01%,97.1
26403,0219,0802,388,94.07%,92.91
26404,0219,0803,414,96.86%,287.13
26405,0219,0804,460,94.35%,264.58
26406,0219,0805,438,96.8%,186.41
26407,0219,0806,438,95.66%,273.74
26408,0219,0807,460,96.96%,87.18
26409,0219,0808,438,95.43%,87.38
26410,0219,0809,498,95.38%,90.3
26411,0219,0810,485,95.05%,169.74
26412,0219,0811,533,95.12%,88.59
26413,0219,0812,493,96.96%,88.95
26414,0219,0813,483,96.07%,254.44
26415,0219,0814,472,95.76%,90.52
26416,0219,0815,509,94.3%,165.46
26417,0219,0816,573,95.11%,226.9
26418,0219,0817,604,95.86%,156.77
26419,0219,0818,537,96.65%,88.34
26420,0219,0819,515,95.34%,90.09
26421,0219,0820,565,96.81%,158.41
26422,0219,0821,573,95.64%,156.04
26423,0219,0822,611,97.05%,155.97
26424,0219,0823,572,96.85%,93.93
26425,0219,0824,609,95.57%,89.27
26426,0219,0825,589,95.93%,222.95
26427,0219,0826,610,95.57%,283.93
26428,0219,0827,600,96.17%,157.72
26429,0219,0828,591,95.09%,86.09
26430,0219,0829,579,95.51%,155.49
26431,0219,0830,656,96.19%,268.83
26432,0219,0831,648,95.37%,150.05
26433,0219,0832,711,95.36%,139.23
26434,0219,0833,669,95.67%,145.45
26435,0219,0834,617,93.68%,86.24
26436,0219,0835,672,94.79%,144.89
26437,0219,0836,678,94.1%,203.21
26438,0219,0837,760,95.26%,83.68
26439,0219,0838,810,95.8%,137.37
26440,0219,0839,678,94.4%,144.01
26441,0219,0840,756,94.44%,138.2
26442,0219,0841,772,94.43%,82.4
26443,0219,0842,719,94.16%,194.69
26444,0219,0843,722,96.12%,196.43
26445,0219,0844,719,95.27%,138.59
26446,0219,0845,727,95.05%,141.71
26447,0219,0846,720,96.25%,84.11
26448,0219,0847,813,95.82%,87.87
26449,0219,0848,822,94.77%,132.13
26450,0219,0849,788,95.81%,135.29
26451,0219,0850,785,95.03%,134.78
26452,0219,0851,772,95.34%,239.52
26453,0219,0852,805,95.4%,179.35
26454,0219,0853,736,96.2%,188.06
26455,0219,0854,762,96.46%,134.07
26456,0219,0855,806,95.29%,84.31
26457,0219,0856,896,95.31%,81.96
26458,0219,0857,828,95.29%,86.4
26459,0219,0858,848,95.87%,81.25
26460,0219,0859,886,97.07%,79.79
26461,0219,0900,803,96.64%,128.57
26462,0219,0901,815,95.46%,79.44
26463,0219,0902,806,95.41%,82.86
26464,0219,0903,848,94.69%,83.23
26465,0219,0904,826,94.92%,82.32
26466,0219,0905,903,96.68%,77.54
26467,0219,0906,877,95.32%,125.62
26468,0219,0907,841,95.01%,79.67
26469,0219,0908,905,96.24%,77.88
26470,0219,0909,928,94.5%,122.46
26471,0219,0910,942,95.75%,122.46
26472,0219,0911,938,95.1%,229.38
26473,0219,0912,928,95.04%,166.86
26474,0219,0913,1023,95.7%,80.6
26475,0219,0914,925,94.49%,121.51
26476,0219,0915,946,95.35%,126.17
26477,0219,0916,878,95.44%,172.38
26478,0219,0917,882,94.33%,81.8
26479,0219,0918,961,96.88%,164.06
26480,0219,0919,941,96.28%,79.02
26481,0219,0920,987,95.34%,120.9
26482,0219,0921,946,94.61%,77.62
26483,0219,0922,991,96.37%,121.14
26484,0219,0923,946,95.35%,120.87
26485,0219,0924,981,95.41%,85.28
26486,0219,0925,968,95.25%,121.03
26487,0219,0926,1018,95.78%,76.67
26488,0219,0927,993,94.46%,119.67
26489,0219,0928,1060,96.32%,75.93
26490,0219,0929,1046,96.46%,80.87
26491,0219,0930,1068,95.88%,117.09
26492,0219,0931,1089,96.6%,120.53
26493,0219,0932,1045,95.69%,115.02
26494,0219,0933,1031,97.19%,76.33
26495,0219,0934,1035,95.75%,156.65
26496,0219,0935,1064,95.86%,114.56
26497,0219,0936,1066,94.56%,116.95
26498,0219,0937,1058,96.12%,116.02
26499,0219,0938,1019,96.37%,112.81
26500,0219,0939,1052,95.25%,75.23
26501,0219,0940,1115,95.78%,182.9
26502,0219,0941,1104,94.57%,113.45
26503,0219,0942,1115,95.78%,183.29
26504,0219,0943,1031,95.34%,152.22
26505,0219,0944,1073,96.74%,74.32
26506,0219,0945,1128,96.28%,115.1
26507,0219,0946,1100,95.36%,76.68
26508,0219,0947,1053,96.01%,116.12
26509,0219,0948,1096,95.53%,183
26510,0219,0949,1067,95.03%,75.81
26511,0219,0950,1074,96.09%,153.27
26512,0219,0951,1067,95.88%,149.43
26513,0219,0952,1052,96.77%,150.6
26514,0219,0953,1137,95.6%,76.42
26515,0219,0954,1068,96.44%,77.26
26516,0219,0955,1031,95.64%,114.21
26517,0219,0956,1053,96.96%,76.53
26518,0219,0957,1062,96.05%,119.88
26519,0219,0958,1139,94.56%,144.33
26520,0219,0959,1150,96.35%,7102.44
26521,0219,1000,1079,95.92%,189.68
26522,0219,1001,1118,95.97%,109.88
26523,0219,1002,1142,95.88%,111.36
26524,0219,1003,1154,94.71%,76.88
26525,0219,1004,1204,95.51%,176.3
26526,0219,1005,1171,94.88%,106.92
26527,0219,1006,1090,96.24%,184.81
26528,0219,1007,1147,96.34%,109.46
26529,0219,1008,1099,94.63%,72.95
26530,0219,1009,1134,95.15%,107.92
26531,0219,1010,1175,96.17%,144.01
26532,0219,1011,1131,93.81%,74.44
26533,0219,1012,1081,96.02%,150.08
26534,0219,1013,1111,94.78%,219.76
26535,0219,1014,1192,95.05%,74.49
26536,0219,1015,1099,94.81%,110.25
26537,0219,1016,1178,95.84%,108.79
26538,0219,1017,1172,95.65%,72.93
26539,0219,1018,1141,96.06%,74.23
26540,0219,1019,1186,94.94%,108.12
26541,0219,1020,1095,95.8%,147.39
26542,0219,1021,1081,95.65%,110.02
26543,0219,1022,1219,95.08%,105.69
26544,0219,1023,1171,94.79%,74.64
26545,0219,1024,1184,94.93%,109.56
26546,0219,1025,1203,95.01%,74.07
26547,0219,1026,1182,95.18%,77.96
26548,0219,1027,1100,95.91%,112.76
26549,0219,1028,1081,95.47%,149.25
26550,0219,1029,1143,94.14%,73.7
26551,0219,1030,1179,95.67%,108.6
26552,0219,1031,1193,95.22%,74.67
26553,0219,1032,1112,96.22%,110.66
26554,0219,1033,1253,95.69%,104.4
26555,0219,1034,1173,96.59%,109.41
26556,0219,1035,1177,94.73%,177.31
26557,0219,1036,1124,95.02%,107.14
26558,0219,1037,1141,95%,182.05
26559,0219,1038,1174,96.25%,143.12
26560,0219,1039,1167,95.46%,180.38
26561,0219,1040,1180,94.83%,78.62
26562,0219,1041,1191,95.72%,142.35
26563,0219,1042,1143,95.36%,107.93
26564,0219,1043,1197,96.07%,206.84
26565,0219,1044,1209,95.62%,73.06
26566,0219,1045,1190,94.96%,173.51
26567,0219,1046,1126,95.74%,147.96
26568,0219,1047,1143,96.68%,112.37
26569,0219,1048,1129,96.1%,110.85
26570,0219,1049,1089,95.41%,153.72
26571,0219,1050,1088,95.13%,114.1
26572,0219,1051,1058,96.12%,152.29
26573,0219,1052,1033,95.74%,75.04
26574,0219,1053,1144,96.24%,73.85
26575,0219,1054,1109,96.12%,183.28
26576,0219,1055,1142,95.1%,111.63
26577,0219,1056,1064,94.55%,189.22
26578,0219,1057,1106,95.66%,109.02
26579,0219,1058,1064,95.68%,74.36
26580,0219,1059,1108,95.49%,74.87
26581,0219,1100,1030,95.63%,151.86
26582,0219,1101,1066,95.4%,111.29
26583,0219,1102,1091,95.05%,109.37
26584,0219,1103,1095,95.43%,112.11
26585,0219,1104,1018,96.07%,77.83
26586,0219,1105,1045,94.45%,152.87
26587,0219,1106,1061,95.19%,117.57
26588,0219,1107,1107,94.85%,149.51
26589,0219,1108,1047,95.13%,153.84
26590,0219,1109,1055,96.02%,114.18
26591,0219,1110,1044,94.44%,115.05
26592,0219,1111,1085,95.12%,112.58
26593,0219,1112,1038,95.66%,190.91
26594,0219,1113,1052,95.25%,116.81
26595,0219,1114,1013,94.87%,191.7
26596,0219,1115,1041,95%,75.45
26597,0219,1116,1065,95.87%,79.52
26598,0219,1117,1039,96.44%,114.66
26599,0219,1118,991,95.16%,75.26
26600,0219,1119,1016,95.87%,156.49
26601,0219,1120,971,95.26%,73.37
26602,0219,1121,1001,95.3%,236.15
26603,0219,1122,941,95.11%,202.81
26604,0219,1123,981,95.62%,76.97
26605,0219,1124,977,96.11%,115.94
26606,0219,1125,974,96.41%,78.39
26607,0219,1126,966,94.72%,119.23
26608,0219,1127,972,96.09%,159.22
26609,0219,1128,987,95.85%,118.91
26610,0219,1129,962,96.47%,76.61
26611,0219,1130,980,95.71%,74.42
26612,0219,1131,991,95.56%,154.16
26613,0219,1132,933,95.5%,164.36
26614,0219,1133,929,96.77%,122.93
26615,0219,1134,1011,96.54%,155.46
26616,0219,1135,916,94.98%,120.12
26617,0219,1136,962,96.05%,77.86
26618,0219,1137,917,95.2%,121.07
26619,0219,1138,914,94.97%,162.18
26620,0219,1139,921,96.42%,165.2
26621,0219,1140,977,95.7%,117.42
26622,0219,1141,973,96.3%,158.43
26623,0219,1142,978,94.99%,118.67
26624,0219,1143,987,94.93%,157.76
26625,0219,1144,941,95.54%,74.63
26626,0219,1145,903,94.91%,124.24
26627,0219,1146,900,95%,123.44
26628,0219,1147,995,96.08%,76.08
26629,0219,1148,946,96.51%,75.03
26630,0219,1149,987,94.93%,120.34
26631,0219,1150,913,95.29%,78.45
26632,0219,1151,975,94.97%,74.72
26633,0219,1152,879,96.13%,79.57
26634,0219,1153,930,96.24%,77.16
26635,0219,1154,995,95.18%,196.43
26636,0219,1155,945,96.83%,163.84
26637,0219,1156,839,97.14%,74.53
26638,0219,1157,898,94.65%,125.81
26639,0219,1158,893,95.63%,77.56
26640,0219,1159,887,95.26%,79.18
26641,0219,1200,906,95.81%,128.18
26642,0219,1201,818,95.11%,129.57
26643,0219,1202,893,94.96%,212.04
26644,0219,1203,883,95.02%,121.2
26645,0219,1204,905,95.03%,77.4
26646,0219,1205,879,94.88%,79.92
26647,0219,1206,966,96.58%,119.25
26648,0219,1207,916,94.76%,77.54
26649,0219,1208,920,95%,78.9
26650,0219,1209,871,95.98%,77.48
26651,0219,1210,883,95.47%,173.47
26652,0219,1211,939,93.72%,165.79
26653,0219,1212,881,95.8%,265.78
26654,0219,1213,876,93.84%,220.93
26655,0219,1214,894,95.3%,129.26
26656,0219,1215,863,95.6%,79
26657,0219,1216,864,94.33%,128.07
26658,0219,1217,927,93.74%,120.22
26659,0219,1218,872,96.67%,127.52
26660,0219,1219,935,95.61%,251.93
26661,0219,1220,956,94.98%,119.99
26662,0219,1221,892,96.08%,299.86
26663,0219,1222,927,95.69%,293.98
26664,0219,1223,885,93.67%,260.15
26665,0219,1224,882,95.92%,170.31
26666,0219,1225,974,95.89%,119.13
26667,0219,1226,938,95.1%,163.69
26668,0219,1227,838,94.75%,226.61
26669,0219,1228,927,95.15%,79.97
26670,0219,1229,917,94.55%,165.76
26671,0219,1230,938,95.63%,249.99
26672,0219,1231,918,94.99%,164.43
26673,0219,1232,934,95.18%,163.44
26674,0219,1233,930,96.45%,122.63
26675,0219,1234,901,95.45%,80.26
26676,0219,1235,916,95.96%,118.7
26677,0219,1236,913,94.74%,253.88
26678,0219,1237,941,94.16%,122.96
26679,0219,1238,964,93.98%,117.35
26680,0219,1239,912,94.85%,170.91
26681,0219,1240,910,95.49%,169.91
26682,0219,1241,919,95.87%,77.05
26683,0219,1242,868,96.2%,124.24
26684,0219,1243,927,95.9%,118.91
26685,0219,1244,910,94.4%,123.8
26686,0219,1245,946,94.71%,117.79
26687,0219,1246,974,96.1%,157.88
26688,0219,1247,928,94.72%,210.95
26689,0219,1248,964,95.12%,167.1
26690,0219,1249,967,96.28%,118.82
26691,0219,1250,956,96.13%,76.95
26692,0219,1251,964,96.58%,122.34
26693,0219,1252,938,94.99%,77.74
26694,0219,1253,837,95.46%,80.56
26695,0219,1254,902,95.01%,119.85
26696,0219,1255,905,96.91%,166.89
26697,0219,1256,925,96.43%,250.54
26698,0219,1257,893,96.42%,168.35
26699,0219,1258,928,94.61%,119.53
26700,0219,1259,894,94.85%,79.91
26701,0219,1300,956,96.34%,121.67
26702,0219,1301,908,94.71%,118.74
26703,0219,1302,936,96.37%,122.6
26704,0219,1303,983,95.22%,119.02
26705,0219,1304,938,95.42%,161.6
26706,0219,1305,1023,94.82%,154.07
26707,0219,1306,1029,94.56%,75.17
26708,0219,1307,954,94.97%,162.64
26709,0219,1308,920,95.76%,118.27
26710,0219,1309,991,94.35%,118.11
26711,0219,1310,1028,94.65%,154.15
26712,0219,1311,1047,95.32%,116.63
26713,0219,1312,1065,96.24%,113.3
26714,0219,1313,1058,95.37%,74.49
26715,0219,1314,1066,94.37%,151.42
26716,0219,1315,1071,96.08%,114.27
26717,0219,1316,1070,96.07%,115.91
26718,0219,1317,965,94.72%,117.29
26719,0219,1318,1024,95.51%,112.97
26720,0219,1319,1094,95.89%,112.75
26721,0219,1320,1058,95.84%,116.78
26722,0219,1321,1031,95.25%,113.43
26723,0219,1322,1011,96.24%,114.76
26724,0219,1323,945,94.81%,201.66
26725,0219,1324,1050,95.9%,77.83
26726,0219,1325,1010,94.16%,78.82
26727,0219,1326,1026,95.42%,153.11
26728,0219,1327,1015,95.47%,158.8
26729,0219,1328,1005,97.01%,155.86
26730,0219,1329,1033,96.42%,77.35
26731,0219,1330,1040,94.62%,116.75
26732,0219,1331,1123,95.64%,148.64
26733,0219,1332,1022,95.99%,158.02
26734,0219,1333,1061,95.76%,114.07
26735,0219,1334,1034,92.46%,191.15
26736,0219,1335,1112,94.87%,146.83
26737,0219,1336,1088,96.14%,116.53
26738,0219,1337,1057,95.27%,149.7
26739,0219,1338,1087,96.78%,111.41
26740,0219,1339,1108,96.03%,113.58
26741,0219,1340,1029,95.04%,116.37
26742,0219,1341,1046,95.89%,199.95
26743,0219,1342,1059,94.71%,110.83
26744,0219,1343,1012,95.26%,73.95
26745,0219,1344,1079,95.55%,112.41
26746,0219,1345,1102,96.64%,185.01
26747,0219,1346,1055,96.11%,150.32
26748,0219,1347,1104,95.02%,108.13
26749,0219,1348,1114,94.97%,142.69
26750,0219,1349,1064,93.61%,111.42
26751,0219,1350,1111,96.22%,112.38
26752,0219,1351,1133,96.12%,74.84
26753,0219,1352,1097,95.53%,72.63
26754,0219,1353,1106,95.21%,111.68
26755,0219,1354,1128,94.68%,151.05
26756,0219,1355,1195,94.06%,176.39
26757,0219,1356,1147,94.42%,146.83
26758,0219,1357,1155,95.15%,79.23
26759,0219,1358,1146,95.46%,145.36
26760,0219,1359,1119,95%,7293.84
26761,0219,1400,1104,95.47%,149.24
26762,0219,1401,1140,95.09%,111.35
26763,0219,1402,1119,95.98%,75.43
26764,0219,1403,1106,95.03%,112.65
26765,0219,1404,1059,95.75%,113.53
26766,0219,1405,1019,95.78%,153.71
26767,0219,1406,1010,95.25%,114.23
26768,0219,1407,1022,95.69%,114.82
26769,0219,1408,1070,95.51%,192.2
26770,0219,1409,1169,93.93%,75.7
26771,0219,1410,1156,94.03%,112.73
26772,0219,1411,1175,95.91%,176.14
26773,0219,1412,1150,96.35%,146.75
26774,0219,1413,1140,95.7%,109.37
26775,0219,1414,1105,95.66%,72.59
26776,0219,1415,1107,95.48%,110.65
26777,0219,1416,1119,94.82%,111.33
26778,0219,1417,1145,95.9%,145.39
26779,0219,1418,1046,94.84%,78.95
26780,0219,1419,1091,95.05%,114.27
26781,0219,1420,1110,94.05%,76.16
26782,0219,1421,1081,95.56%,75.84
26783,0219,1422,1064,95.58%,114.69
26784,0219,1423,1121,94.83%,109.69
26785,0219,1424,1092,95.15%,149.03
26786,0219,1425,1104,95.29%,185.96
26787,0219,1426,1165,95.02%,156.01
26788,0219,1427,1169,94.87%,112.56
26789,0219,1428,1075,95.81%,112.7
26790,0219,1429,1069,96.26%,232.31
26791,0219,1430,1152,96.27%,145.42
26792,0219,1431,1101,95.82%,115.8
26793,0219,1432,1074,93.95%,77.55
26794,0219,1433,1105,95.57%,149.78
26795,0219,1434,1078,95.27%,149.26
26796,0219,1435,1128,95.92%,181.34
26797,0219,1436,1107,93.77%,74.86
26798,0219,1437,1109,94.95%,73.66
26799,0219,1438,1128,95.48%,288.17
26800,0219,1439,1090,95.23%,228.99
26801,0219,1440,1095,96.16%,72.96
26802,0219,1441,1090,95.87%,145.36
26803,0219,1442,1092,95.15%,148.45
26804,0219,1443,1087,96.14%,156.05
26805,0219,1444,1072,95.43%,74.22
26806,0219,1445,1075,95.07%,231.43
26807,0219,1446,975,94.56%,115.78
26808,0219,1447,1083,96.31%,147.47
26809,0219,1448,1087,95.86%,111.4
26810,0219,1449,1179,95.67%,144.04
26811,0219,1450,1072,96.27%,110.57
26812,0219,1451,1093,96.25%,150.02
26813,0219,1452,1081,94.54%,223.31
26814,0219,1453,1098,95.17%,222.36
26815,0219,1454,1113,95.51%,148.52
26816,0219,1455,1149,95.82%,224.08
26817,0219,1456,1115,95.96%,113.82
26818,0219,1457,1063,94.92%,117.62
26819,0219,1458,1069,95.98%,146.17
26820,0219,1459,1150,95.83%,75.71
26821,0219,1500,1077,94.71%,115.38
26822,0219,1501,1036,95.46%,71.75
26823,0219,1502,1117,96.15%,158.98
26824,0219,1503,1069,94.95%,230.04
26825,0219,1504,1143,94.14%,113.77
26826,0219,1505,1132,95.05%,74.65
26827,0219,1506,1159,95.17%,111.32
26828,0219,1507,1167,95.89%,113.34
26829,0219,1508,1154,94.8%,143.18
26830,0219,1509,1084,96.96%,150.54
26831,0219,1510,1130,95.04%,80.76
26832,0219,1511,1016,93.7%,117.26
26833,0219,1512,1158,95.25%,78.66
26834,0219,1513,1144,95.28%,76.35
26835,0219,1514,1161,95.87%,151.35
26836,0219,1515,1093,94.88%,147.58
26837,0219,1516,1056,94.41%,151.13
26838,0219,1517,1069,95.32%,113.16
26839,0219,1518,1133,96.29%,72.69
26840,0219,1519,1121,95.72%,152.35
26841,0219,1520,1106,95.84%,187.28
26842,0219,1521,1129,96.63%,93.87
26843,0219,1522,1146,95.46%,186.75
26844,0219,1523,1132,95.23%,144.54
26845,0219,1524,1148,96.34%,80.5
26846,0219,1525,1061,95.19%,188.31
26847,0219,1526,1093,94.42%,152.71
26848,0219,1527,1073,95.43%,150.86
26849,0219,1528,1157,93.86%,146.2
26850,0219,1529,1204,95.02%,107.28
26851,0219,1530,1113,96.05%,112.09
26852,0219,1531,1107,94.04%,232.99
26853,0219,1532,1121,96.16%,148.49
26854,0219,1533,1204,95.27%,174.84
26855,0219,1534,1155,96.19%,143.32
26856,0219,1535,1101,94.01%,150.05
26857,0219,1536,1098,94.99%,221.91
26858,0219,1537,1157,96.28%,147.55
26859,0219,1538,1077,96.29%,190.85
26860,0219,1539,1146,95.9%,76
26861,0219,1540,1155,94.11%,112.29
26862,0219,1541,1173,93.95%,147.44
26863,0219,1542,1135,94.8%,221.74
26864,0219,1543,1120,95.36%,149.82
26865,0219,1544,1236,94.01%,109.43
26866,0219,1545,1128,94.77%,109.12
26867,0219,1546,1179,95.25%,120.85
26868,0219,1547,1180,96.27%,107.3
26869,0219,1548,1141,96.14%,145.69
26870,0219,1549,1176,95.41%,110.37
26871,0219,1550,1125,95.64%,149.56
26872,0219,1551,1124,95.37%,72.15
26873,0219,1552,1116,96.15%,82.07
26874,0219,1553,1168,95.38%,143.93
26875,0219,1554,1145,95.37%,145.19
26876,0219,1555,1163,96.13%,113.51
26877,0219,1556,1187,95.2%,144.89
26878,0219,1557,1168,96.06%,107.66
26879,0219,1558,1181,95.77%,251.96
26880,0219,1559,1151,96.18%,3584.56
26881,0219,1600,1109,96.12%,115.48
26882,0219,1601,1121,96.25%,111.14
26883,0219,1602,1035,95.27%,193.69
26884,0219,1603,1130,96.19%,180.97
26885,0219,1604,1218,95.65%,140.25
26886,0219,1605,1270,96.3%,138.49
26887,0219,1606,1277,95.93%,138.34
26888,0219,1607,1229,95.36%,110.37
26889,0219,1608,1135,94.89%,72.94
26890,0219,1609,1162,95.87%,108.8
26891,0219,1610,1172,97.53%,111
26892,0219,1611,1132,96.29%,146.25
26893,0219,1612,1229,95.69%,76.2
26894,0219,1613,1255,94.58%,137.23
26895,0219,1614,1205,96.43%,209.38
26896,0219,1615,1053,96.11%,150.79
26897,0219,1616,1163,94.58%,116.67
26898,0219,1617,1178,95.84%,110.07
26899,0219,1618,1124,94.04%,76.32
26900,0219,1619,1103,95.83%,185.92
26901,0219,1620,1125,95.82%,75.83
26902,0219,1621,1070,94.77%,111.64
26903,0219,1622,1162,95.7%,107.91
26904,0219,1623,1124,95.02%,113.85
26905,0219,1624,1178,94.57%,107.48
26906,0219,1625,1186,95.53%,113.2
26907,0219,1626,1047,95.22%,112.98
26908,0219,1627,1168,94.86%,144.07
26909,0219,1628,1178,95.08%,142.15
26910,0219,1629,1119,94.91%,112.41
26911,0219,1630,1049,94.76%,117.12
26912,0219,1631,1171,96.16%,148.79
26913,0219,1632,1130,94.78%,218.96
26914,0219,1633,1160,95.69%,110.33
26915,0219,1634,1148,95.3%,108.8
26916,0219,1635,1135,95.77%,75.74
26917,0219,1636,1102,96.01%,111.29
26918,0219,1637,1080,94.44%,74.77
26919,0219,1638,1132,95.14%,75.13
26920,0219,1639,1104,94.66%,184.74
26921,0219,1640,1120,96.88%,222.27
26922,0219,1641,1177,96.69%,182.05
26923,0219,1642,1083,96.77%,82.83
26924,0219,1643,1121,94.74%,183.44
26925,0219,1644,1084,94.46%,115.2
26926,0219,1645,1159,94.82%,73.95
26927,0219,1646,1136,94.37%,180.11
26928,0219,1647,1134,95.5%,146.98
26929,0219,1648,1150,95.39%,116.28
26930,0219,1649,1152,95.92%,290.14
26931,0219,1650,1071,95.33%,74.26
26932,0219,1651,1118,96.69%,75.69
26933,0219,1652,1152,95.75%,146.55
26934,0219,1653,1098,94.9%,76.39
26935,0219,1654,1137,94.46%,75.74
